800,4.634753545,0.109272261
794.8717949,4.620771639,0.107380334
789.8089172,4.620540448,0.119975143
784.8101266,4.623557278,0.11082376
779.8742138,4.629540556,0.116815048
775,4.643850352,0.096675165
770.1863354,4.665690611,0.108022593
765.4320988,4.67530561,0.111725317
760.7361963,4.695239552,0.096303926
756.097561,4.724284311,0.104222136
751.5151515,4.742019346,0.117249627
746.9879518,4.763411066,0.109931726
742.5149701,4.792233503,0.120424015
738.0952381,4.810734472,0.134781914
733.7278107,4.83382024,0.125770089
729.4117647,4.867501712,0.132562871
725.1461988,4.900315197,0.141735781
720.9302326,4.929753184,0.156417567
716.7630058,4.962324315,0.157043343
712.6436782,5.004135104,0.165433183
708.5714286,5.05015251,0.176182798
704.5454545,5.104596456,0.189486085
700.5649718,5.16632413,0.216575649
696.6292135,5.232907525,0.253616177
692.7374302,5.300917647,0.30939926
688.8888889,5.374927758,0.371279409
685.0828729,5.448026589,0.476438571
681.3186813,5.511034105,0.595396424
677.5956284,5.553710821,0.769872638
673.9130435,5.540946782,0.965448724
670.2702703,5.475852294,1.137083264
666.6666667,5.353298366,1.300693428
663.1016043,5.181525242,1.342461857
659.5744681,5.038597844,1.308995122
656.0846561,4.941874724,1.232528209
652.6315789,4.906169017,1.139076127
649.2146597,4.907961945,1.104124291
645.8333333,4.918983158,1.048997289
642.4870466,4.96255677,1.037771503
639.1752577,5.006907415,1.056939856
635.8974359,5.047840114,1.100767828
632.6530612,5.077590257,1.172997366
629.4416244,5.087668523,1.259909125
626.2626263,5.070904437,1.364943885
623.1155779,5.023129831,1.452182254
620,4.953352549,1.539058632
616.9154229,4.851299005,1.595964296
613.8613861,4.733500304,1.608112287
610.8374384,4.621363821,1.577023641
607.8431373,4.52614683,1.523812695
604.8780488,4.450982393,1.440917854
601.9417476,4.406665486,1.357829411
599.0338164,4.383929774,1.273514926
596.1538462,4.381291257,1.201129916
593.3014354,4.392454218,1.135629366
590.4761905,4.413344456,1.090692115
587.6777251,4.435354075,1.050412193
584.9056604,4.461460609,1.021582481
582.1596244,4.486788665,1.000136252
579.4392523,4.512144005,0.982060855
576.744186,4.537378173,0.970979238
574.0740741,4.562353512,0.960765094
571.4285714,4.585904411,0.960999097
568.8073394,4.605277941,0.95581636
566.2100457,4.625975644,0.954803989
563.6363636,4.646385126,0.952310211
