17.586,0.8996,0.1556
17.712,0.8961,0.1579
17.839,0.8927,0.1608
17.969,0.8883,0.1644
18.1,0.8829,0.1688
18.233,0.8765,0.174
18.368,0.8686,0.1802
18.505,0.8595,0.1891
18.644,0.8476,0.2012
18.785,0.8343,0.2193
18.929,0.8181,0.2475
19.074,0.8046,0.2939
19.222,0.8093,0.3688
19.373,0.8758,0.4647
19.525,1.0291,0.4941
19.68,1.1437,0.3939
19.837,1.1528,0.288
19.997,1.1258,0.2287
20.16,1.0979,0.1986
20.325,1.0758,0.1827
20.493,1.0584,0.1738
20.664,1.0447,0.1685
20.838,1.0337,0.1659
21.014,1.0252,0.1644
21.194,1.0176,0.1631
21.377,1.0117,0.1631
21.562,1.0063,0.163
21.752,1.0019,0.1637
21.944,0.9975,0.1644
22.14,0.9941,0.165
22.339,0.9907,0.1655
22.543,0.9878,0.1665
22.749,0.9849,0.1675
22.96,0.9825,0.1684
23.175,0.9802,0.1699
23.393,0.9779,0.1713
23.616,0.976,0.1721
23.843,0.9737,0.1736
24.075,0.9719,0.1749
24.311,0.9701,0.1763
24.551,0.9683,0.1776
24.797,0.9665,0.179
25.047,0.9647,0.1809
25.303,0.9629,0.1823
25.564,0.9612,0.1841
25.83,0.9594,0.1855
26.102,0.9577,0.1874
26.38,0.956,0.1893
26.663,0.9542,0.1913
26.953,0.9525,0.1932
27.249,0.9508,0.1951
27.552,0.9491,0.197
27.862,0.9474,0.199
28.178,0.9452,0.201
28.502,0.9435,0.203
28.834,0.9413,0.205
29.173,0.9391,0.2071
29.52,0.9369,0.2092
29.876,0.9348,0.2118
30.24,0.9326,0.2139
30.613,0.9299,0.2162
30.996,0.9267,0.2185
31.388,0.9241,0.2213
31.791,0.9204,0.2238
32.204,0.9172,0.2262
32.627,0.913,0.2295
33.062,0.9088,0.2322
33.509,0.9036,0.2357
33.968,0.8986,0.2398
34.44,0.8926,0.2442
34.925,0.8849,0.2492
35.424,0.8767,0.2561
35.937,0.8659,0.2662
36.466,0.8536,0.2858
37.01,0.8588,0.3295
37.571,0.921,0.3198
38.149,0.9047,0.2835
38.745,0.8831,0.2808
39.36,0.8672,0.2865
39.995,0.8537,0.2946
40.651,0.8421,0.3052
41.328,0.8303,0.3168
42.029,0.8199,0.3305
42.753,0.8095,0.3453
43.503,0.7997,0.3626
44.28,0.7916,0.3815
45.085,0.7841,0.4023
45.92,0.7784,0.4253
46.786,0.7748,0.4498
47.686,0.7743,0.4759
48.621,0.7771,0.5019
49.594,0.7829,0.5282
50.606,0.7922,0.5529
51.66,0.8041,0.5758
52.759,0.8178,0.5949
53.906,0.8312,0.6106
55.104,0.8437,0.6228
56.356,0.8532,0.6324
57.667,0.8592,0.6413
59.04,0.8608,0.6511
60.48,0.8592,0.6634
61.992,0.8553,0.6793
63.582,0.8505,0.7002
65.255,0.8466,0.7258
67.018,0.8447,0.7559
68.88,0.8462,0.79
70.848,0.8517,0.8266
72.932,0.8623,0.8652
75.142,0.8777,0.9041
77.49,0.8983,0.9423
79.99,0.9231,0.9783
82.656,0.9517,1.0108
85.506,0.9826,1.039
88.56,1.014,1.0626
91.84,1.0441,1.0808
95.372,1.0702,1.0951
99.187,1.0909,1.1064
103.32,1.1034,1.1174
107.812,1.1072,1.1313
112.713,1.1019,1.1525
118.08,1.0893,1.1847
123.984,1.0723,1.2328
130.51,1.0568,1.3007
137.76,1.0513,1.3893
145.864,1.0687,1.4934
154.98,1.1173,1.5901
165.312,1.1659,1.649
177.12,1.1608,1.7048
190.745,1.1244,1.8183
206.64,1.0981,1.9957
225.426,1.1021,2.2335
247.968,1.1658,2.5377
261.019,1.2409,2.7109
275.52,1.3623,2.8823
291.728,1.5359,3.0174
309.96,1.7308,3.0636
330.625,1.8491,3.0017
354.241,1.7887,2.9265
381.49,1.5692,2.9942
413.281,1.3147,3.2825
450.852,1.1294,3.7654
495.937,1.0475,4.4014
551.041,1.0758,5.1912
619.921,1.2401,6.1846
708.481,1.6301,7.488
826.561,2.5232,9.2866
991.874,4.8909,11.6849
1239.842,10.8285,11.8415
1653.123,12.4317,5.895
2479.684,7.1193,4.0993
