520.61	0.12982	3.10206
522.19	0.12975	3.11474
523.78	0.12968	3.12742
525.36	0.12961	3.1401
526.95	0.12954	3.15278
528.53	0.12947	3.16546
530.12	0.1294	3.17813
531.7	0.12933	3.19081
533.29	0.12926	3.20349
534.87	0.12919	3.21616
536.46	0.12912	3.22884
538.04	0.12905	3.24152
539.62	0.12881	3.25428
541.21	0.12823	3.26721
542.79	0.12764	3.28014
544.38	0.12706	3.29307
545.96	0.12648	3.30601
547.54	0.1259	3.31894
549.13	0.12532	3.33187
550.71	0.12473	3.3448
552.3	0.12415	3.35773
553.88	0.12357	3.37066
555.46	0.12299	3.38358
557.05	0.12241	3.39651
558.63	0.12183	3.40944
560.21	0.12124	3.42237
561.8	0.12066	3.43529
563.38	0.12008	3.44822
564.97	0.12005	3.4607
566.55	0.12011	3.4731
568.13	0.12017	3.48551
569.71	0.12023	3.49791
571.3	0.12029	3.51032
572.88	0.12035	3.52272
574.46	0.12041	3.53512
576.05	0.12046	3.54753
577.63	0.12052	3.55993
579.21	0.12058	3.57233
580.79	0.12064	3.58473
582.38	0.1207	3.59713
583.96	0.12076	3.60953
585.54	0.12082	3.62193
587.12	0.12088	3.63433
588.71	0.12094	3.64673
590.29	0.121	3.65912
591.87	0.1215	3.67096
593.45	0.12203	3.68276
595.03	0.12257	3.69456
596.62	0.12311	3.70635
598.2	0.12364	3.71815
599.78	0.12418	3.72994
601.36	0.12472	3.74174
602.94	0.12525	3.75353
604.52	0.12579	3.76532
606.1	0.12632	3.77712
607.69	0.12686	3.78891
609.27	0.1274	3.8007
610.85	0.12793	3.81249
612.43	0.12847	3.82428
614.01	0.129	3.83607
615.59	0.12954	3.84786
617.17	0.13007	3.85965
618.75	0.13061	3.87143
620.33	0.13112	3.88356
621.91	0.13155	3.89661
623.49	0.13199	3.90966
625.07	0.13242	3.92271
626.65	0.13286	3.93575
628.23	0.13329	3.9488
629.81	0.13373	3.96184
631.39	0.13416	3.97489
632.97	0.1346	3.98793
634.55	0.13503	4.00097
636.13	0.13547	4.01401
637.71	0.1359	4.02706
639.29	0.13634	4.04009
640.87	0.13677	4.05313
642.45	0.13721	4.06617
644.03	0.13764	4.07921
645.61	0.13807	4.09225
647.18	0.13851	4.10528
648.76	0.13894	4.11832
650.34	0.13938	4.13135
651.92	0.13981	4.14438
653.5	0.14	4.15719
655.08	0.14	4.16984
656.65	0.14	4.18248
658.23	0.14	4.19512
659.81	0.14	4.20776
661.39	0.14	4.2204
662.97	0.14	4.23304
664.54	0.14	4.24568
666.12	0.14	4.25832
667.7	0.14	4.27095
669.28	0.14	4.28359
670.85	0.14	4.29622
672.43	0.14	4.30885
674.01	0.14	4.32149
675.58	0.14	4.33412
677.16	0.14	4.34675
678.74	0.14	4.35938
680.31	0.14	4.37201
681.89	0.14	4.38464
683.47	0.14	4.39726
685.04	0.14	4.40989
686.62	0.14	4.42251
688.19	0.14	4.43514
689.77	0.14019	4.44717
691.34	0.1405	4.45885
692.92	0.14081	4.47052
694.49	0.14112	4.48218
696.07	0.14144	4.49385
697.65	0.14175	4.50552
699.22	0.14206	4.51719
700.79	0.14237	4.52885
702.37	0.14268	4.54052
703.94	0.14299	4.55218
705.52	0.1433	4.56384
707.09	0.14361	4.5755
708.67	0.14392	4.58716
710.24	0.14424	4.59882
711.82	0.14455	4.61048
713.39	0.14486	4.62214
714.96	0.14517	4.6338
716.54	0.14548	4.64545
718.11	0.14579	4.65711
719.68	0.1461	4.66876
721.26	0.14641	4.68041
722.83	0.14672	4.69207
724.4	0.14703	4.70372
725.97	0.14734	4.71537
727.55	0.14765	4.72702
729.12	0.14796	4.73866
730.69	0.14785	4.75068
732.26	0.14767	4.76275
733.84	0.1475	4.77482
735.41	0.14733	4.78688
736.98	0.14716	4.79894
738.55	0.14699	4.81101
740.12	0.14681	4.82307
741.69	0.14664	4.83513
743.27	0.14647	4.84719
744.84	0.1463	4.85925
746.41	0.14612	4.87131
747.98	0.14595	4.88336
749.55	0.14578	4.89542
751.12	0.14561	4.90747
752.69	0.14544	4.91952
754.26	0.14526	4.93157
755.83	0.14509	4.94363
757.4	0.14492	4.95567
758.97	0.14475	4.96772
760.54	0.14457	4.97977
762.11	0.1444	4.99182
763.68	0.14423	5.00386
765.25	0.14406	5.0159
766.82	0.14389	5.02795
768.38	0.14371	5.03999
769.95	0.14354	5.05203
771.52	0.14337	5.06407
773.09	0.1432	5.0761
774.66	0.14303	5.08814
776.23	0.14305	5.10051
777.79	0.14311	5.11295
779.36	0.14317	5.12538
780.93	0.14323	5.13781
782.5	0.14329	5.15024
784.06	0.14335	5.16267
785.63	0.14342	5.1751
787.2	0.14348	5.18752
788.76	0.14354	5.19995
790.33	0.1436	5.21237
791.9	0.14366	5.22479
793.46	0.14372	5.23722
795.03	0.14378	5.24964
796.6	0.14384	5.26205
798.16	0.1439	5.27447
799.73	0.14396	5.28689
801.29	0.14402	5.2993
802.86	0.14408	5.31171
804.42	0.14414	5.32413
805.99	0.1442	5.33654
807.55	0.14426	5.34894
809.12	0.14432	5.36135
810.68	0.14438	5.37376
812.25	0.14444	5.38616
813.81	0.14451	5.39857
815.37	0.14457	5.41097
816.94	0.14463	5.42337
818.5	0.14469	5.43577
820.06	0.14475	5.44817
821.63	0.14481	5.46056
823.19	0.14487	5.47296
824.75	0.14493	5.48535
826.32	0.14499	5.49775
827.88	0.14539	5.50975
829.44	0.14587	5.52167
831	0.14634	5.53358
832.56	0.14682	5.54549
834.13	0.1473	5.5574
835.69	0.14777	5.56932
837.25	0.14825	5.58122
838.81	0.14873	5.59313
840.37	0.1492	5.60504
841.93	0.14968	5.61694
843.49	0.15015	5.62885
845.05	0.15063	5.64075
846.61	0.15111	5.65265
848.17	0.15158	5.66455
849.73	0.15206	5.67645
851.29	0.15253	5.68834
852.85	0.15301	5.70024
854.41	0.15349	5.71213
855.97	0.15396	5.72402
857.53	0.15444	5.73591
859.09	0.15491	5.7478
860.65	0.15539	5.75969
862.21	0.15586	5.77158
863.76	0.15634	5.78346
865.32	0.15681	5.79534
866.88	0.15729	5.80722
868.44	0.15776	5.8191
870	0.15824	5.83098
871.55	0.15871	5.84286
873.11	0.15919	5.85474
874.67	0.15966	5.86661
876.22	0.16014	5.87848
877.78	0.16061	5.89035
879.34	0.16109	5.90222
880.89	0.16156	5.91409
882.45	0.16204	5.92596
884	0.16251	5.93782
885.56	0.16299	5.94969
887.11	0.16378	5.96067
888.67	0.16458	5.97163
890.22	0.16538	5.98259
891.78	0.16618	5.99355
893.33	0.16697	6.00451
894.89	0.16777	6.01546
896.44	0.16857	6.02642
898	0.16937	6.03737
899.55	0.17017	6.04832
901.1	0.17097	6.05927
902.66	0.17177	6.07021
904.21	0.17256	6.08116
905.76	0.17336	6.09211
907.31	0.17416	6.10305
908.87	0.17496	6.11399
910.42	0.17576	6.12493
911.97	0.17655	6.13587
913.52	0.17735	6.14681
915.07	0.17815	6.15774
916.62	0.17895	6.16868
918.18	0.17974	6.17961
919.73	0.18054	6.19054
921.28	0.18134	6.20147
922.83	0.18213	6.2124
924.38	0.18293	6.22332
925.93	0.18373	6.23425
927.48	0.18452	6.24517
929.03	0.18532	6.25609
930.58	0.18612	6.26701
932.13	0.18691	6.27793
933.67	0.18771	6.28885
935.22	0.1885	6.29976
936.77	0.1893	6.31068
938.32	0.1901	6.32159
939.87	0.19089	6.3325
941.42	0.19169	6.34341
942.96	0.19248	6.35432
944.51	0.19328	6.36522
946.06	0.19407	6.37613
947.6	0.19487	6.38703
949.15	0.19566	6.39793
950.7	0.19646	6.40883
952.24	0.19725	6.41973
953.79	0.19803	6.43063
955.33	0.19858	6.44154
956.88	0.19912	6.45246
958.43	0.19967	6.46337
959.97	0.20021	6.47428
961.52	0.20076	6.48519
963.06	0.2013	6.4961
964.6	0.20185	6.507
966.15	0.2024	6.51791
967.69	0.20294	6.52881
969.24	0.20349	6.53971
970.78	0.20403	6.55061
972.32	0.20458	6.5615
973.86	0.20512	6.5724
975.41	0.20566	6.58329
976.95	0.20621	6.59419
978.49	0.20675	6.60508
980.03	0.2073	6.61596
981.58	0.20784	6.62685
983.12	0.20839	6.63774
984.66	0.20893	6.64862
986.2	0.20948	6.6595
987.74	0.21002	6.67038
989.28	0.21056	6.68126
990.82	0.21111	6.69214
992.36	0.21165	6.70301
993.9	0.21219	6.71389
995.44	0.21274	6.72476
996.98	0.21328	6.73563
998.52	0.21382	6.74649
1012.7	0.21885	6.84694
1016.1	0.22003	6.87056
1019.4	0.22121	6.89419
1022.8	0.22239	6.91783
1026.1	0.22357	6.94148
1029.5	0.22476	6.96513
1032.8	0.22594	6.98879
1036.2	0.22685	7.013
1039.5	0.22774	7.03725
1042.9	0.22863	7.06151
1046.2	0.22952	7.08578
1049.6	0.23041	7.11005
1053	0.23131	7.13433
1056.3	0.2322	7.15862
1059.7	0.23309	7.18291
1063	0.23399	7.20721
1066.4	0.23488	7.23152
1069.7	0.23577	7.25584
1073.1	0.23667	7.28016
1076.5	0.23756	7.30449
1079.8	0.23846	7.32882
1083.2	0.23935	7.35316
1086.6	0.24025	7.37751
1089.9	0.24114	7.40186
1093.3	0.24204	7.42623
1096.7	0.24293	7.45059
1100	0.24383	7.47497
1103.4	0.24473	7.49935
1106.8	0.24562	7.52374
1110.2	0.24652	7.54813
1113.5	0.24742	7.57253
1116.9	0.24831	7.59694
1120.3	0.24921	7.62135
1123.7	0.25011	7.64577
1127	0.25102	7.6702
1130.4	0.25335	7.6947
1133.8	0.25568	7.71922
1137.2	0.25801	7.74374
1140.5	0.26035	7.76826
1143.9	0.26268	7.7928
1147.3	0.26501	7.81733
1150.7	0.26735	7.84188
1154.1	0.26968	7.86643
1157.5	0.27202	7.89098
1160.8	0.27436	7.91555
1164.2	0.27669	7.94011
1167.6	0.27903	7.96469
1171	0.28137	7.98927
1174.4	0.28371	8.01385
1177.8	0.28605	8.03844
1181.2	0.28839	8.06304
1184.6	0.29073	8.08764
1187.9	0.29307	8.11225
1191.3	0.29541	8.13686
1194.7	0.29775	8.16148
1198.1	0.30009	8.1861
1201.5	0.30244	8.21073
1204.9	0.30478	8.23536
1208.3	0.30712	8.26
1211.7	0.30947	8.28465
1215.1	0.31181	8.3093
1218.5	0.31416	8.33395
1221.9	0.3165	8.35861
1225.3	0.31885	8.38328
1228.7	0.3212	8.40795
1232.1	0.32354	8.43262
1235.5	0.32589	8.4573
1238.9	0.32824	8.48199
1242.3	0.33323	8.42472
1245.7	0.33949	8.32807
1249.1	0.34575	8.2314
1252.5	0.35202	8.13471
1255.9	0.35828	8.03801
1259.3	0.36455	7.94129
1262.7	0.37082	7.84454
1266.1	0.37535	7.78611
1269.5	0.3764	7.80446
1273	0.37745	7.82281
1276.4	0.3785	7.84117
1279.8	0.37954	7.85953
1283.2	0.38059	7.87789
1286.6	0.38164	7.89625
1290	0.38269	7.91462
1293.4	0.37869	8.09755
1296.8	0.3726	8.34862
1300.2	0.3665	8.59973
1303.7	0.36041	8.85089
1307.1	0.36302	8.81859
1310.5	0.37131	8.6015
1313.9	0.37961	8.38437
1317.3	0.3879	8.16721
1320.7	0.39254	8.06895
1324.1	0.3936	8.08662
1327.6	0.39466	8.1043
1331	0.39572	8.12198
1334.4	0.39678	8.13967
1337.8	0.39784	8.15735
1341.2	0.3989	8.17504
1344.7	0.39996	8.19273
1348.1	0.40103	8.21044
1351.5	0.40217	8.22869
1354.9	0.40331	8.24694
1358.3	0.40445	8.26519
1361.8	0.40559	8.28344
1365.2	0.40673	8.3017
1368.6	0.40787	8.31996
1372	0.40901	8.33822
1375.5	0.41016	8.35649
1378.9	0.41129	8.37
1382.3	0.41239	8.37
1385.7	0.4135	8.37
1389.2	0.4146	8.37
1392.6	0.41571	8.37
1396	0.41681	8.37
1399.5	0.41792	8.37
1402.9	0.41903	8.37
1406.3	0.42013	8.37
1409.7	0.42122	8.37739
1413.2	0.42226	8.41169
1416.6	0.4233	8.44599
1420	0.42434	8.48029
1423.5	0.42538	8.5146
1426.9	0.42642	8.54891
1430.3	0.42746	8.58323
1433.8	0.4285	8.61755
1437.2	0.42954	8.65187
1440.6	0.43058	8.6862
1444.1	0.43166	8.71087
1447.5	0.43277	8.72904
1450.9	0.43389	8.74722
1454.4	0.435	8.7654
1457.8	0.43611	8.78359
1461.2	0.43722	8.80177
1464.7	0.43833	8.81996
1468.1	0.43944	8.83815
1471.5	0.44055	8.85633
1475	0.44167	8.87453
1478.4	0.44287	8.89335
1481.8	0.44411	8.91244
1485.3	0.44535	8.93153
1488.7	0.44659	8.95063
1492.2	0.44783	8.96973
1495.6	0.44907	8.98883
1499	0.45032	9.00793
1502.5	0.45156	9.02703
1505.9	0.4528	9.04614
1509.3	0.45404	9.06524
1512.8	0.45529	9.08494
1516.2	0.45656	9.10667
1519.7	0.45782	9.12839
1523.1	0.45909	9.15012
1526.5	0.46036	9.17185
1530	0.46163	9.19357
1533.4	0.46289	9.21531
1536.9	0.46416	9.23704
1540.3	0.46543	9.25877
1543.7	0.4667	9.28051
1547.2	0.46796	9.30224
1550.6	0.46925	9.32394
1554.1	0.47063	9.34545
1557.5	0.47201	9.36696
1561	0.47338	9.38848
1564.4	0.47476	9.40999
1567.8	0.47614	9.43151
1571.3	0.47751	9.45303
1574.7	0.47889	9.47455
1578.2	0.48027	9.49607
1581.6	0.48165	9.51759
1585.1	0.48302	9.53911
1588.5	0.4844	9.56063
1591.9	0.48576	9.58281
1595.4	0.4871	9.60549
1598.8	0.48845	9.62817
1602.3	0.48979	9.65085
1605.7	0.49114	9.67353
1609.2	0.49248	9.69621
1612.6	0.49382	9.71889
1616.1	0.49517	9.74158
1619.5	0.49651	9.76426
1622.9	0.49786	9.78695
1626.4	0.4992	9.80963
1629.8	0.50054	9.83232
1633.3	0.50193	9.85346
1636.7	0.50334	9.87382
1640.2	0.50475	9.89418
1643.6	0.50616	9.91454
1647.1	0.50757	9.9349
1650.5	0.50898	9.95525
1653.9	0.51039	9.97561
1657.4	0.5118	9.99597
1660.8	0.51321	10.01633
1664.3	0.51462	10.03669
1667.7	0.51603	10.05705
1671.2	0.51744	10.07741
1674.6	0.51885	10.09777
1678.1	0.52017	10.11958
1681.5	0.52149	10.14157
1685	0.52281	10.16356
1688.4	0.52413	10.18556
1691.8	0.52545	10.20755
