310,2.1759394676161
361.9,2.1244526847835
413.9,2.0934554672447
465.8,2.0731921339333
517.8,2.0590472271639
569.7,2.0487351006665
621.6,2.0409071028311
673.6,2.0347606435188
725.5,2.0298173905897
777.5,2.0257264818369
829.4,2.0222778887066
881.3,2.0193047731615
933.3,2.0166885210243
985.2,2.0143553731414
1037,2.0122412318597
1089,2.0102866760229
1141,2.0084631742011
1193,2.0067417199434
1245,2.0050993473208
1297,2.0035176751298
1349,2.0019818454037
1401,2.0004797384719
1453,1.9990013850227
1505,1.9975385205152
1557,1.9960842438007
1609,1.9946327529558
1660,1.9932071401451
1712,1.9917473810267
1764,1.9902778065688
1816,1.9887953287262
1868,1.9872972757271
1920,1.9857813243255
1972,1.9842454445198
2024,1.9826878541809
2076,1.9811069816063
2128,1.9795014344546
2180,1.9778699738446
2232,1.9762114926598
2284,1.974524997292
2336,1.9728095922163
2388,1.9710644669019
2440,1.9692888846646
2491,1.9675172150711
2543,1.9656793740058
2595,1.9638092307671
2647,1.9619062604624
2699,1.9599699760392
2751,1.9579999236918
2803,1.9559956788569
2855,1.9539568427124
2907,1.9518830391067
2959,1.9497739118599
3011,1.9476291223833
3063,1.9454483475756
3115,1.943231277958
3167,1.940977616017
3219,1.9386870747281
3271,1.9363593762366
3323,1.933994250677
3374,1.9316380001471
3426,1.929197969754
3478,1.9267197453428
3530,1.9242030793202
3582,1.9216477277316
3634,1.9190534496169
3686,1.9164200064219
3738,1.9137471614607
3790,1.9110346794217
3842,1.9082823259132
3894,1.9054898670439
3946,1.9026570690344
3998,1.8997836978561
4050,1.8968695188946
4102,1.8939142966348
4154,1.8909177943655
4206,1.8878797739003
4257,1.8848596171279
4309,1.8817386484976
4361,1.8785754404128
4413,1.8753697463298
4465,1.8721213170359
4517,1.8688299004391
4569,1.8654952413638
4621,1.862117081353
4673,1.8586951584753
4725,1.8552292071362
4777,1.8517189578932
4829,1.8481641372731
4881,1.8445644675922
4933,1.8409196667773
4985,1.8372294481887
5037,1.8334935204425
5088,1.8297847524406
5140,1.8259574057584
5192,1.8220834514792
5244,1.8181625775726
5296,1.8141944663737
5348,1.8101787943986
5400,1.8061152321586
5452,1.8020034439713
5504,1.797843087767
